episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,2,1248,1248,False,0,26,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-48,1629101928,0.44758033752441406,11.538607835769653,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,11.538607835769653,0,26,8cf43_00000,[],[],21.979,2183.884,437.251,109.777,1.11,1248,1248,1248,,,0.0,2.9802322387695312e-08,5.0000000000000016e-05,0.11981886867433786,0.0015795513366659482,0.13399408832192422,0.09843011,0.00048775006353822076,1.5754772424697876,0.010000000000000002
nan,nan,nan,nan,0,2,1296,1296,False,0,27,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-49,1629101929,0.46915245056152344,12.007760286331177,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,12.007760286331177,0,27,8cf43_00000,[],[],22.922,2094.035,436.628,109.933,1.104,1296,1296,1296,8.5,57.1,0.0,1.4901161193847656e-08,5.0000000000000016e-05,0.19692198668296138,0.0009352354099974036,0.2117161973884019,0.18818003,0.00032212023373201504,1.5729446450869242,0.010000000000000002
nan,nan,nan,nan,0,2,1344,1344,False,0,28,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-49,1629101929,0.46533894538879395,12.47309923171997,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,12.47309923171997,0,28,8cf43_00000,[],[],22.924,2093.831,435.901,110.117,1.128,1344,1344,1344,7.7,57.1,0.0,7.450580596923828e-09,5.0000000000000016e-05,0.1524330908432603,0.0007352301230033239,0.1674605080857873,-0.35327864,7.626559854031119e-05,1.5762649496396384,0.010000000000000002
nan,nan,nan,nan,0,2,1392,1392,False,0,29,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-50,1629101930,0.4871859550476074,12.960285186767578,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,12.960285186767578,0,29,8cf43_00000,[],[],22.902,2095.917,438.018,109.584,1.134,1392,1392,1392,,,0.0,3.725290298461914e-09,5.0000000000000016e-05,0.21591871132453283,0.0013722343991200128,0.23025915926943222,-0.16182081,0.0014305133993675946,1.5712678651014964,0.010000000000000002
nan,nan,nan,nan,0,2,1440,1440,False,0,30,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-50,1629101930,0.4482395648956299,13.408524751663208,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,13.408524751663208,0,30,8cf43_00000,[],[],22.861,2099.627,433.443,110.741,1.11,1440,1440,1440,9.6,57.1,0.0,1.862645149230957e-09,5.0000000000000016e-05,0.22284580549846092,-0.0003219559323042631,0.23889957976837953,-0.10955069,0.001042115434654652,1.5731823166211447,0.010000000000000002
nan,nan,nan,nan,0,2,1488,1488,False,0,31,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-51,1629101931,0.46017909049987793,13.868703842163086,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,13.868703842163086,0,31,8cf43_00000,[],[],22.623,2121.763,433.567,110.71,1.107,1488,1488,1488,8.3,57.1,0.0,9.313225746154785e-10,5.0000000000000016e-05,0.20730917587255437,-0.00022451474020878474,0.22335263794908922,-0.10837147,0.00038164180732565,1.5818947374820709,0.010000000000000002
nan,nan,nan,nan,0,2,1536,1536,False,0,32,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-51,1629101931,0.4555857181549072,14.324289560317993,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,14.324289560317993,0,32,8cf43_00000,[],[],22.572,2126.567,433.61,110.698,1.109,1536,1536,1536,,,0.0,4.656612873077393e-10,5.0000000000000016e-05,0.12004765110711256,0.00020480531578262646,0.1356153978034854,0.22687985,0.0004909297458875805,1.5772548238436381,0.010000000000000002
nan,nan,nan,nan,0,2,1584,1584,False,0,33,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-51,1629101931,0.4695549011230469,14.79384446144104,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,14.79384446144104,0,33,8cf43_00000,[],[],22.405,2142.337,434.689,110.424,1.111,1584,1584,1584,7.8,57.1,0.0,2.3283064365386963e-10,5.0000000000000016e-05,0.1341055842116475,0.00018268879503011704,0.1496286779642105,0.04089978,0.00032020239603897474,1.5705783863862355,0.010000000000000002
nan,nan,nan,nan,0,2,1632,1632,False,0,34,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-52,1629101932,0.47235941886901855,15.266203880310059,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,15.266203880310059,0,34,8cf43_00000,[],[],22.49,2134.284,436.966,109.848,1.128,1632,1632,1632,8.3,57.1,0.0,1.1641532182693481e-10,5.0000000000000016e-05,0.07686757411186894,9.973399961988131e-05,0.09247078445817654,0.05547834,0.0004754645737515162,1.5702946603298187,0.010000000000000002
nan,nan,nan,nan,0,2,1680,1680,False,0,35,cbf1146b5dcc4b4aa828a8ecc4b5ecdd,2021-08-16_16-18-52,1629101932,0.4648735523223877,15.731077432632446,18177,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,15.731077432632446,0,35,8cf43_00000,[],[],22.528,2130.72,437.679,109.669,1.146,1680,1680,1680,,,0.0,5.820766091346741e-11,5.0000000000000016e-05,0.1005828038478891,0.0005996090980867545,0.11577721588934461,0.14915872,0.00047157711166943747,1.5794023315111796,0.010000000000000002
