episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,1,756,756,False,0,21,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-06,1629102126,0.34666872024536133,6.984692573547363,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,6.984692573547363,0,21,05853_00000,[],[],30.217,1191.381,308.358,116.747,1.05,756,756,756,8.4,56.4,0.0,4.76837158203125e-07,5.0000000000000016e-05,0.1451991629269388,-0.0011492028832435607,0.16232808729012807,-0.04562525,0.00011384972537311139,1.5979729413986206,0.010000000000000002
nan,nan,nan,nan,0,1,792,792,False,0,22,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-06,1629102126,0.3439333438873291,7.328625917434692,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,7.328625917434692,0,22,05853_00000,[],[],30.135,1194.619,310.149,116.073,1.056,792,792,792,,,0.0,2.384185791015625e-07,5.0000000000000016e-05,0.1365944802761078,0.0013918672170903947,0.15114570922321743,-0.022807173,0.00023511685820120458,1.5943103313446045,0.010000000000000002
nan,nan,nan,nan,0,1,828,828,False,0,23,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-07,1629102127,0.35884976387023926,7.687475681304932,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,7.687475681304932,0,23,05853_00000,[],[],30.062,1197.528,313.547,114.815,1.05,828,828,828,8.4,56.4,0.0,1.1920928955078125e-07,5.0000000000000016e-05,0.13357392491565812,-0.0008064900007512835,0.15030929562118317,-0.02604182,7.140944963084866e-05,1.5928877274195352,0.010000000000000002
nan,nan,nan,nan,0,1,864,864,False,0,24,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-07,1629102127,0.3427577018737793,8.030233383178711,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,8.030233383178711,0,24,05853_00000,[],[],30.016,1199.365,316.217,113.846,1.074,864,864,864,,,0.0,5.960464477539063e-08,5.0000000000000016e-05,0.016654873390992482,-0.0007050613562266032,0.03332540463242266,-0.005477435,0.00015678066126905636,1.5965474552578396,0.010000000000000002
nan,nan,nan,nan,0,1,900,900,False,0,25,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-07,1629102127,0.3465394973754883,8.3767728805542,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,8.3767728805542,0,25,05853_00000,[],[],29.806,1207.801,317.026,113.555,1.093,900,900,900,7.4,56.4,0.0,2.9802322387695312e-08,5.0000000000000016e-05,0.1975765608251095,0.00048556083606349096,0.2130840983034836,-0.0063508563,7.73626366999933e-05,1.5993099610010784,0.010000000000000002
nan,nan,nan,nan,0,1,936,936,False,0,26,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-08,1629102128,0.3621683120727539,8.738941192626953,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,8.738941192626953,0,26,05853_00000,[],[],29.797,1208.162,319.53,112.665,1.1,936,936,936,,,0.0,1.4901161193847656e-08,5.0000000000000016e-05,0.14121175648437606,0.00034441244271066456,0.15685053649875852,-0.0018141227,5.259271347313188e-05,1.5983194616105822,0.010000000000000002
nan,nan,nan,nan,0,1,972,972,False,0,27,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-08,1629102128,0.3632011413574219,9.102142333984375,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,9.102142333984375,0,27,05853_00000,[],[],29.904,1203.852,320.766,112.231,1.083,972,972,972,10.0,56.4,0.0,7.450580596923828e-09,5.0000000000000016e-05,0.4882150613599353,0.0004363170928425259,0.5037834940685166,-0.11991272,8.577543854642045e-05,1.6004747947057087,0.010000000000000002
nan,nan,nan,nan,0,1,1008,1008,False,0,28,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-08,1629102128,0.3460233211517334,9.448165655136108,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,9.448165655136108,0,28,05853_00000,[],[],29.757,1209.804,319.204,112.781,1.079,1008,1008,1008,,,0.0,3.725290298461914e-09,5.0000000000000016e-05,0.12985354099008772,0.0004632265203528934,0.14538846280839707,0.027250756,1.708897444545856e-05,1.59981513288286,0.010000000000000002
nan,nan,nan,nan,0,1,1044,1044,False,0,29,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-09,1629102129,0.35376977920532227,9.80193543434143,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,9.80193543434143,0,29,05853_00000,[],[],29.982,1200.701,319.152,112.799,1.076,1044,1044,1044,9.0,56.5,0.0,1.862645149230957e-09,5.0000000000000016e-05,0.09757271238292257,-0.0009556980596648323,0.11455168450872104,0.025371369,0.0002517405703959715,1.6023275348875257,0.010000000000000002
nan,nan,nan,nan,0,1,1080,1080,False,0,30,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-09,1629102129,0.35573291778564453,10.157668352127075,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,10.157668352127075,0,30,05853_00000,[],[],30.038,1198.488,318.141,113.157,1.07,1080,1080,1080,,,0.0,9.313225746154785e-10,5.0000000000000016e-05,0.07880992823176913,7.128881083594428e-06,0.09485886858569251,0.04143185,0.00015083490723385317,1.6056068552864922,0.010000000000000002
nan,nan,nan,nan,0,1,1116,1116,False,0,31,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-09,1629102129,0.3583838939666748,10.51605224609375,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,10.51605224609375,0,31,05853_00000,[],[],29.954,1201.856,319.376,112.72,1.069,1116,1116,1116,8.3,56.4,0.0,4.656612873077393e-10,5.0000000000000016e-05,0.1201002279917399,0.00018656692571110195,0.13596938666370179,-0.027532088,4.2058983591333445e-05,1.6055732594596015,0.010000000000000002
nan,nan,nan,nan,0,1,1152,1152,False,0,32,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-10,1629102130,0.36052656173706055,10.87657880783081,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,10.87657880783081,0,32,05853_00000,[],[],30.156,1193.778,320.855,112.2,1.075,1152,1152,1152,,,0.0,2.3283064365386963e-10,5.0000000000000016e-05,0.04654716443684366,0.00034468447168668114,0.062249212277432284,0.011542583,5.571587642783587e-05,1.6046733962164985,0.010000000000000002
nan,nan,nan,nan,0,1,1188,1188,False,0,33,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-10,1629102130,0.35167407989501953,11.22825288772583,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,11.22825288772583,0,33,05853_00000,[],[],30.25,1190.093,320.008,112.497,1.068,1188,1188,1188,9.9,56.4,0.0,1.1641532182693481e-10,5.0000000000000016e-05,-0.001787750671307246,0.00024101535479227701,0.014012037983371152,0.09947677,9.73212363580463e-06,1.6040807723999024,0.010000000000000002
nan,nan,nan,nan,0,1,1224,1224,False,0,34,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-11,1629102131,0.36031317710876465,11.588566064834595,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,11.588566064834595,0,34,05853_00000,[],[],30.323,1187.211,321.714,111.901,1.045,1224,1224,1224,,,0.0,5.820766091346741e-11,5.0000000000000016e-05,0.0725196719997459,0.00021334120796786415,0.08832508164147536,-0.015677627,0.00015578730909429812,1.6018749131096734,0.010000000000000002
nan,nan,nan,nan,0,1,1260,1260,False,0,35,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-11,1629102131,0.3587832450866699,11.947349309921265,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,11.947349309921265,0,35,05853_00000,[],[],30.398,1184.3,322.896,111.491,1.035,1260,1260,1260,8.5,56.4,0.0,2.9103830456733704e-11,5.0000000000000016e-05,0.13533315302597151,0.0004404816362592909,0.15091130526529417,0.07398498,2.471375071404738e-05,1.601863103442722,0.010000000000000002
nan,nan,nan,nan,0,1,1296,1296,False,0,36,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-11,1629102131,0.35447144508361816,12.301820755004883,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,12.301820755004883,0,36,05853_00000,[],[],30.545,1178.571,321.979,111.809,1.026,1296,1296,1296,,,0.0,1.4551915228366852e-11,5.0000000000000016e-05,0.21580344380603897,-0.0005209090809027354,0.23232157561514113,0.0660914,0.00013414844140099784,1.5997225522994996,0.010000000000000002
nan,nan,nan,nan,0,1,1332,1332,False,0,37,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-12,1629102132,0.36595869064331055,12.667779445648193,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,12.667779445648193,0,37,05853_00000,[],[],30.544,1178.626,322.275,111.706,1.017,1332,1332,1332,7.8,56.4,0.0,7.275957614183426e-12,5.0000000000000016e-05,-0.000841625365946028,-0.0005122431450419956,0.015626662656561367,-0.03640236,0.00023533575517236115,1.5956051694022284,0.010000000000000002
nan,nan,nan,nan,0,1,1368,1368,False,0,38,73a4bc87afc84022a4633da17c20db79,2021-08-16_16-22-12,1629102132,0.36318254470825195,13.030961990356445,20307,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,13.030961990356445,0,38,05853_00000,[],[],30.495,1180.517,324.073,111.086,1.019,1368,1368,1368,,,0.0,3.637978807091713e-12,5.0000000000000016e-05,0.06743603299061457,-0.0004068587389257219,0.08375320037206015,-0.22263606,0.00014652999841503108,1.5910308943854439,0.010000000000000002
