episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,1,828,828,False,0,23,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-25,1629102085,0.3557732105255127,7.7074127197265625,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,7.7074127197265625,0,23,ecc30_00000,[],[],29.92,1203.212,314.851,114.34,1.036,828,828,828,10.6,55.9,0.0,9.5367431640625e-07,5.0000000000000016e-05,0.1732374544772837,0.0001472367180718316,0.18908129649029837,-0.0011551714,0.00027498536184904253,1.5991081237792968,0.010000000000000002
nan,nan,nan,nan,0,1,864,864,False,0,24,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-25,1629102085,0.35286664962768555,8.060279369354248,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,8.060279369354248,0,24,ecc30_00000,[],[],29.903,1203.889,317.639,113.336,1.032,864,864,864,,,0.0,4.76837158203125e-07,5.0000000000000016e-05,0.1385954346921709,-0.00034745468033684624,0.15493127761615647,0.04826921,0.0003307686798032863,1.5988388829761082,0.010000000000000002
nan,nan,nan,nan,0,1,900,900,False,0,25,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-26,1629102086,0.35335373878479004,8.413633108139038,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,8.413633108139038,0,25,ecc30_00000,[],[],30.211,1191.624,319.262,112.76,1.036,900,900,900,9.2,56.0,0.0,2.384185791015625e-07,5.0000000000000016e-05,0.22785720688601335,7.748074001736111e-05,0.24374350445965925,-0.0020085182,0.00011438107203207951,1.5963784562216865,0.010000000000000002
nan,nan,nan,nan,0,1,936,936,False,0,26,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-26,1629102086,0.35120105743408203,8.76483416557312,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,8.76483416557312,0,26,ecc30_00000,[],[],30.198,1192.149,320.273,112.404,1.029,936,936,936,,,0.0,1.1920928955078125e-07,5.0000000000000016e-05,0.1204748272895813,-0.003945567107035054,0.1403038932217492,-0.016827196,0.0034564393185301393,1.5883499330944486,0.010000000000000002
nan,nan,nan,nan,0,1,972,972,False,0,27,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-26,1629102086,0.35689783096313477,9.121731996536255,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,9.121731996536255,0,27,ecc30_00000,[],[],30.292,1188.416,321.637,111.928,1.032,972,972,972,9.3,56.0,0.0,5.960464477539063e-08,5.0000000000000016e-05,0.12739354976349407,-0.013408861557642619,0.15675456904702717,-0.058443397,0.009936786363786214,1.5952163086997138,0.010000000000000002
nan,nan,nan,nan,0,1,1008,1008,False,0,28,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-27,1629102087,0.3526625633239746,9.47439455986023,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,9.47439455986023,0,28,ecc30_00000,[],[],30.16,1193.619,321.362,112.023,1.029,1008,1008,1008,,,0.0,5.960464477539063e-08,5.0000000000000016e-05,0.15549324320422278,-0.00021298685007625155,0.17170285706718763,-0.0805319,0.00173783355247426,1.599662552939521,0.010000000000000002
nan,nan,nan,nan,0,1,1044,1044,False,0,29,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-27,1629102087,0.3524971008300781,9.826891660690308,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,9.826891660690308,0,29,ecc30_00000,[],[],30.182,1192.774,320.257,112.41,1.035,1044,1044,1044,8.4,56.0,0.0,2.9802322387695312e-08,5.0000000000000016e-05,0.14204240805572935,0.0011128897468249003,0.1568773263030582,-0.037186805,0.000252644802579501,1.594781067636278,0.010000000000000002
nan,nan,nan,nan,0,1,1080,1080,False,0,30,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-28,1629102088,0.35407304763793945,10.180964708328247,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,10.180964708328247,0,30,ecc30_00000,[],[],30.191,1192.391,320.669,112.265,1.034,1080,1080,1080,,,0.0,1.4901161193847656e-08,5.0000000000000016e-05,0.20401426263981395,-0.0013688887986871932,0.22131876995166141,-0.03210956,0.0002673639711046998,1.5935616440243192,0.010000000000000002
nan,nan,nan,nan,0,1,1116,1116,False,0,31,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-28,1629102088,0.3497886657714844,10.530753374099731,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,10.530753374099731,0,31,ecc30_00000,[],[],30.17,1193.241,319.773,112.58,1.028,1116,1116,1116,8.1,56.0,0.0,7.450580596923828e-09,5.0000000000000016e-05,0.27053756651779015,0.000743637482325236,0.2857105175654093,0.030512065,0.0001231009359697863,1.5916590637630887,0.010000000000000002
nan,nan,nan,nan,0,1,1152,1152,False,0,32,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-28,1629102088,0.3503124713897705,10.881065845489502,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,10.881065845489502,0,32,ecc30_00000,[],[],30.112,1195.534,319.019,112.846,1.03,1152,1152,1152,,,0.0,3.725290298461914e-09,5.0000000000000016e-05,0.26388364852302604,0.0001992868466509713,0.2796544566750526,-0.021206794,0.0004226101031305755,1.5970094839731852,0.010000000000000002
nan,nan,nan,nan,0,1,1188,1188,False,0,33,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-29,1629102089,0.36012768745422363,11.241193532943726,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,11.241193532943726,0,33,ecc30_00000,[],[],30.251,1190.033,318.538,113.016,1.035,1188,1188,1188,8.4,56.1,0.0,1.862645149230957e-09,5.0000000000000016e-05,0.13067695713705488,-0.0004795901891258028,0.1471250310126278,-0.004562155,0.0006806928626882246,1.5968485805723402,0.010000000000000002
nan,nan,nan,nan,0,1,1224,1224,False,0,34,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-29,1629102089,0.3543732166290283,11.595566749572754,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,11.595566749572754,0,34,ecc30_00000,[],[],30.332,1186.861,318.632,112.983,1.031,1224,1224,1224,,,0.0,9.313225746154785e-10,5.0000000000000016e-05,0.06055214148428705,0.0010003767079777189,0.07539547636277145,-0.036425065,0.0013684459290374206,1.5843713601430258,0.010000000000000002
nan,nan,nan,nan,0,1,1260,1260,False,0,35,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-29,1629102089,0.35191941261291504,11.947486162185669,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,11.947486162185669,0,35,ecc30_00000,[],[],30.021,1199.164,318.818,112.917,1.025,1260,1260,1260,7.2,56.1,0.0,4.656612873077393e-10,5.0000000000000016e-05,0.39868333008554246,0.0008331893218888177,0.41373549832238093,-0.016515916,0.001759898063499321,1.5885352902942234,0.010000000000000002
nan,nan,nan,nan,0,1,1296,1296,False,0,36,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-30,1629102090,0.36983585357666016,12.317322015762329,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,12.317322015762329,0,36,ecc30_00000,[],[],30.341,1186.519,320.304,112.393,1.045,1296,1296,1296,,,0.0,2.3283064365386963e-10,5.0000000000000016e-05,0.32215152569115163,-0.004659933348496755,0.3426547712749905,-0.0059829922,0.0026608117028243013,1.5843318886227078,0.010000000000000002
nan,nan,nan,nan,0,1,1332,1332,False,0,37,a24833bf6b8847cb893da329f45c4bc9,2021-08-16_16-21-30,1629102090,0.35400986671447754,12.671331882476807,19769,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,12.671331882476807,0,37,ecc30_00000,[],[],30.314,1187.574,320.064,112.478,1.046,1332,1332,1332,8.0,56.1,0.0,1.1641532182693481e-10,5.0000000000000016e-05,0.2843587325678931,0.001734197305308448,0.2985100656747818,0.007560859,0.0008694268199085463,1.5885525941848755,0.010000000000000002
