episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,perf/cpu_util_percent,perf/ram_util_percent,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_raw_obs_processing_ms,evaluation/sampler_perf/mean_inference_ms,evaluation/sampler_perf/mean_action_processing_ms,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_env_render_ms,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,2,1344,1344,False,0,28,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-05-55,1629101155,8.516670942306519,241.03402948379517,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,241.03402948379517,0,28,36b89_00000,[],[],22.982,2088.609,456.602,105.124,1.083,1344,1344,1344,650.9999999999985,292.9999999999987,529.8999999999987,461.7,10,8.675000000000002,61.70000000000002,"[587.0000000000026, 292.9999999999987, 507.9999999999956, 589.0000000000005, 504.999999999993, 508.999999999995, 650.9999999999985, 578.0000000000002, 640.0000000000064, 438.9999999999972]","[470, 478, 463, 473, 435, 460, 457, 479, 472, 430]",0.17766953880224906,0.9793516198120485,0.038521419259944165,0.5551344005036893,0.0,0.0,3.725290298461914e-09,5.0000000000000016e-05,0.05644053276628256,8.898402253786723e-05,0.0724077397181342,0.16927871,1.4981807073747669e-06,1.6056187232335408,0.010000000000000002
nan,nan,nan,nan,0,2,1392,1392,False,0,29,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-06-04,1629101164,8.677704334259033,249.7117338180542,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,249.7117338180542,0,29,36b89_00000,[],[],23.045,2082.838,459.018,104.571,1.087,1392,1392,1392,674.0000000000048,427.9999999999937,574.3999999999994,470.3,10,9.025,61.60833333333333,"[593.9999999999981, 550.9999999999987, 674.0000000000048, 457.9999999999931, 469.9999999999949, 674.0000000000034, 628.0000000000035, 427.9999999999937, 609.0000000000002, 658.000000000004]","[471, 454, 492, 461, 475, 489, 452, 459, 480, 470]",0.17760301558442812,0.978780287246772,0.0385014765348124,0.5549141442292927,0.0,0.0,1.862645149230957e-09,5.0000000000000016e-05,0.051810894161462784,0.00011506682882706324,0.06774446635196606,0.3866962,3.5324773998487063e-05,1.6048638860384623,0.010000000000000002
nan,nan,nan,nan,0,2,1440,1440,False,0,30,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-06-12,1629101172,8.633867502212524,258.3456013202667,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,258.3456013202667,0,30,36b89_00000,[],[],23.182,2070.596,457.989,104.806,1.09,1440,1440,1440,651.0000000000082,378.9999999999981,512.6999999999975,464.2,10,10.315384615384614,61.53076923076924,"[566.0000000000007, 416.99999999999505, 651.0000000000082, 524.9999999999925, 615.9999999999916, 453.99999999999625, 494.9999999999953, 599.9999999999994, 423.9999999999983, 378.9999999999981]","[467, 475, 477, 445, 469, 470, 489, 467, 423, 460]",0.1776830469421971,0.9785945484522106,0.03849859716700482,0.5548419787736913,0.0,0.0,9.313225746154785e-10,5.0000000000000016e-05,0.19079406460126241,6.572091951966286e-05,0.20677722555895647,0.18095896,3.460702432196427e-05,1.604888379573822,0.010000000000000002
nan,nan,nan,nan,0,2,1488,1488,False,0,31,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-06-21,1629101181,8.644585132598877,266.9901864528656,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,266.9901864528656,0,31,36b89_00000,[],[],22.959,2090.718,455.59,105.358,1.082,1488,1488,1488,622.9999999999986,397.9999999999967,530.9999999999967,462.8,10,9.825,61.58333333333334,"[462.99999999999557, 575.9999999999998, 570.9999999999943, 570.0000000000018, 588.9999999999908, 622.9999999999986, 397.9999999999967, 458.99999999999636, 471.99999999999505, 588.9999999999973]","[488, 452, 463, 456, 470, 466, 451, 444, 460, 478]",0.17775465015953032,0.9785592787056169,0.03849446818075064,0.5547663934207275,0.0,0.0,4.656612873077393e-10,5.0000000000000016e-05,0.17986064019302528,-6.182678043842316e-06,0.19592193647598227,-0.35019305,1.567863972219049e-05,1.6055101911226908,0.010000000000000002
nan,nan,nan,nan,0,2,1536,1536,False,0,32,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-06-30,1629101190,8.640915632247925,275.6311020851135,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,275.6311020851135,0,32,36b89_00000,[],[],22.881,2097.768,455.489,105.381,1.091,1536,1536,1536,604.0000000000035,357.99999999999665,505.6999999999991,455.9,10,10.916666666666666,61.6,"[598.0000000000035, 604.0000000000035, 357.99999999999665, 432.9999999999967, 433.9999999999974, 588.0000000000016, 455.99999999999653, 594.0000000000031, 425.99999999999756, 565.9999999999949]","[473, 439, 441, 473, 458, 454, 461, 458, 461, 441]",0.1778286198808596,0.9790669053698139,0.03851246657888286,0.5549232985408016,0.0,0.0,2.3283064365386963e-10,5.0000000000000016e-05,0.18953556350121895,2.213247741262118e-05,0.20556829577932756,-0.08229859,2.2604410209699685e-06,1.605486629406611,0.010000000000000002
nan,nan,nan,nan,0,2,1584,1584,False,0,33,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-06-38,1629101198,8.662272691726685,284.2933747768402,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,284.2933747768402,0,33,36b89_00000,[],[],23.19,2069.899,455.763,105.318,1.094,1584,1584,1584,637.0000000000011,449.9999999999951,544.9999999999989,459.8,10,9.86923076923077,61.4153846153846,"[567.9999999999987, 449.9999999999951, 477.9999999999959, 637.0000000000011, 616.0000000000078, 599.0000000000028, 560.9999999999967, 506.99999999999596, 461.9999999999957, 571.9999999999983]","[451, 442, 473, 462, 458, 464, 487, 461, 452, 448]",0.17782365547672213,0.9792777199272124,0.038521189717433575,0.5550108410581984,0.0,0.0,1.1641532182693481e-10,5.0000000000000016e-05,0.28508692579343914,-1.9958739479382832e-05,0.30117028144498664,0.24528313,6.069334700953277e-05,1.606340487798055,0.010000000000000002
nan,nan,nan,nan,0,2,1632,1632,False,0,34,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-06-47,1629101207,8.825923442840576,293.1192982196808,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,293.1192982196808,0,34,36b89_00000,[],[],23.154,2073.111,453.97,105.734,1.098,1632,1632,1632,625.0000000000057,330.99999999999727,543.1999999999988,472.8,10,9.299999999999999,61.34999999999999,"[615.9999999999984, 330.99999999999727, 562.9999999999993, 521.9999999999922, 425.9999999999964, 625.0000000000057, 560.9999999999989, 625.0000000000023, 539.9999999999958, 623.0000000000026]","[456, 466, 495, 475, 459, 460, 491, 472, 485, 469]",0.17779417633524536,0.9792967674420339,0.03852352147774669,0.555027408347736,0.0,0.0,5.820766091346741e-11,5.0000000000000016e-05,0.10425004757319888,3.410916154583295e-05,0.12028479212895035,0.60383064,1.997167589659436e-05,1.6068859895070393,0.010000000000000002
nan,nan,nan,nan,0,2,1680,1680,False,0,35,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-06-56,1629101216,8.64693570137024,301.766233921051,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,301.766233921051,0,35,36b89_00000,[],[],22.905,2095.633,454.98,105.499,1.087,1680,1680,1680,667.0000000000044,365.9999999999983,514.1999999999974,465.1,10,10.584615384615384,61.30769230769229,"[667.0000000000044, 593.9999999999964, 460.9999999999911, 495.9999999999937, 591.0000000000006, 365.9999999999983, 595.0000000000023, 429.99999999999426, 407.9999999999971, 533.9999999999959]","[480, 460, 484, 483, 451, 443, 449, 466, 493, 442]",0.17772619849021504,0.9791404570053628,0.038519209481169096,0.5549564600540791,0.0,0.0,2.9103830456733704e-11,5.0000000000000016e-05,-0.01309476476162672,-0.0002614022853473822,0.003239223339672511,0.8379975,2.179411100987257e-05,1.6072593172391256,0.010000000000000002
nan,nan,nan,nan,0,2,1728,1728,False,0,36,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-07-05,1629101225,8.84166431427002,310.60789823532104,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,310.60789823532104,0,36,36b89_00000,[],[],22.926,2093.686,454.614,105.584,1.089,1728,1728,1728,649.0000000000022,328.0000000000002,544.7999999999981,468.5,10,9.85,61.40833333333333,"[505.9999999999926, 489.9999999999979, 645.9999999999965, 328.0000000000002, 649.0000000000022, 476.9999999999934, 587.0000000000024, 612.0000000000025, 646.0000000000019, 506.99999999999216]","[470, 460, 456, 433, 473, 484, 471, 492, 472, 474]",0.17773948602306366,0.9795164676794462,0.038531280617351935,0.5551142138674588,0.0,0.0,1.4551915228366852e-11,5.0000000000000016e-05,-0.012429555008808772,-0.00023979510491093,0.0038926568047221127,0.5944079,2.526461707314335e-05,1.6082423190275827,0.010000000000000002
nan,nan,nan,nan,0,2,1776,1776,False,0,37,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-07-13,1629101233,8.520407676696777,319.1283059120178,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,319.1283059120178,0,37,36b89_00000,[],[],22.931,2093.208,455.246,105.437,1.092,1776,1776,1776,638.0000000000025,357.9999999999977,545.6999999999991,456.1,10,8.70833333333333,61.283333333333324,"[392.99999999999665, 592.9999999999973, 576.9999999999998, 357.9999999999977, 604.9999999999986, 545.9999999999976, 540.9999999999931, 603.0000000000028, 638.0000000000025, 603.0000000000042]","[463, 420, 466, 478, 474, 435, 443, 467, 466, 449]",0.17769621221765913,0.9794074231786551,0.03852843429387719,0.5551287748737301,0.0,0.0,7.275957614183426e-12,5.0000000000000016e-05,0.1659601508329312,6.341865907112757e-05,0.18198359080900747,-0.057732835,1.6590314726746176e-05,1.608686633904775,0.010000000000000002
nan,nan,nan,nan,0,2,1824,1824,False,0,38,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-07-22,1629101242,8.8318452835083,327.9601511955261,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,327.9601511955261,0,38,36b89_00000,[],[],22.967,2089.991,454.213,105.677,1.094,1824,1824,1824,692.0000000000034,494.9999999999966,583.6999999999988,468.9,10,9.476923076923077,61.407692307692294,"[513.999999999993, 618.9999999999994, 585.0000000000002, 609.9999999999928, 516.9999999999952, 494.9999999999966, 692.0000000000034, 555.9999999999976, 665.0000000000057, 584.0000000000045]","[444, 458, 488, 477, 472, 475, 488, 463, 471, 453]",0.1778606685908129,0.9795750305026877,0.038538299638125696,0.5552499193099506,0.0,0.0,3.637978807091713e-12,5.0000000000000016e-05,0.21526279648145039,-5.417199184497197e-05,0.23140419330447912,0.39198443,3.7128800105771616e-05,1.6087229708830515,0.010000000000000002
nan,nan,nan,nan,0,2,1872,1872,False,0,39,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-07-31,1629101251,8.78462815284729,336.7447793483734,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,336.7447793483734,0,39,36b89_00000,[],[],23.708,2024.592,452.465,106.086,1.108,1872,1872,1872,673.9999999999985,377.99999999999807,541.9999999999976,464.6,10,10.715384615384616,61.20000000000002,"[622.0000000000007, 673.9999999999985, 377.99999999999807, 575.9999999999983, 563.9999999999958, 451.99999999999545, 461.99999999999505, 555.9999999999948, 479.9999999999985, 656.000000000002]","[475, 471, 454, 433, 451, 465, 486, 486, 461, 464]",0.17785732288880257,0.9799610345994998,0.038548987947290655,0.5553976854492595,0.0,0.0,1.8189894035458565e-12,5.0000000000000016e-05,0.11616109556828937,-0.0003131479645768801,0.1325609917131563,-0.20329484,5.2645388717209586e-05,1.6086753606796265,0.010000000000000002
nan,nan,nan,nan,0,2,1920,1920,False,0,40,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-07-40,1629101260,8.64884090423584,345.39362025260925,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,345.39362025260925,0,40,36b89_00000,[],[],23.565,2036.938,455.043,105.485,1.111,1920,1920,1920,708.9999999999984,410.9999999999949,610.1000000000001,469.7,10,9.275,61.32499999999999,"[708.9999999999984, 619.000000000003, 554.9999999999952, 655.0000000000051, 567.9999999999965, 655.000000000005, 632.0000000000003, 637.9999999999993, 410.9999999999949, 659.0000000000034]","[485, 460, 477, 482, 450, 475, 467, 463, 460, 478]",0.17780058480025684,0.9794801229540907,0.038536252835494375,0.5551910073021816,0.0,0.0,9.094947017729282e-13,5.0000000000000016e-05,0.19800977700700362,4.619633158047994e-05,0.21404763162136078,0.17916062,5.920753758470454e-06,1.6084051390488943,0.010000000000000002
nan,nan,nan,nan,0,2,1968,1968,False,0,41,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-07-48,1629101268,8.469225406646729,353.862845659256,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,353.862845659256,0,41,36b89_00000,[],[],23.466,2045.547,453.849,105.762,1.11,1968,1968,1968,663.000000000005,336.99999999999807,470.9999999999982,453.9,10,8.566666666666668,61.35833333333332,"[336.99999999999807, 663.000000000005, 379.99999999999847, 613.0000000000013, 439.9999999999946, 406.99999999999585, 544.9999999999973, 560.9999999999972, 415.9999999999965, 347.99999999999716]","[459, 457, 457, 466, 459, 446, 456, 442, 461, 436]",0.17774235776789052,0.979478617713419,0.03853135285971574,0.5551515992024261,0.0,0.0,4.547473508864641e-13,5.0000000000000016e-05,0.06569112458576759,0.0001871766522526741,0.08159451559185982,0.32094118,4.631630390576902e-05,1.6090568979581197,0.010000000000000002
nan,nan,nan,nan,0,2,2016,2016,False,0,42,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-07-57,1629101277,8.664016246795654,362.52686190605164,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,362.52686190605164,0,42,36b89_00000,[],[],23.494,2043.053,454.304,105.656,1.116,2016,2016,2016,631.0,305.000000000001,505.8999999999998,467.6,10,8.658333333333333,61.34999999999999,"[305.000000000001, 440.99999999999716, 335.9999999999968, 628.0000000000073, 631.0, 590.0000000000041, 526.9999999999945, 597.0000000000031, 486.9999999999967, 516.9999999999974]","[469, 469, 476, 461, 458, 488, 458, 477, 445, 475]",0.17768997979090462,0.9791813979556461,0.03852585808256014,0.5550715888933836,0.0,0.0,2.2737367544323206e-13,5.0000000000000016e-05,0.10499072245632608,0.00033941796670357386,0.12073732664187749,0.39881775,0.00013389761215781466,1.6086021959781647,0.010000000000000002
nan,nan,nan,nan,0,2,2064,2064,False,0,43,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-08-05,1629101285,8.555439233779907,371.08230113983154,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,371.08230113983154,0,43,36b89_00000,[],[],22.604,2123.504,453.632,105.813,1.115,2064,2064,2064,562.9999999999981,258.0000000000025,460.4999999999976,457.7,10,8.63076923076923,61.39999999999999,"[532.999999999999, 504.99999999999676, 493.99999999999926, 542.9999999999961, 562.9999999999981, 459.9999999999944, 353.9999999999975, 401.9999999999972, 492.99999999999574, 258.0000000000025]","[457, 465, 438, 455, 456, 472, 471, 439, 456, 468]",0.1776199223468336,0.9791975148453632,0.03852463036266882,0.5550853245715686,0.0,0.0,1.1368683772161603e-13,5.0000000000000016e-05,0.021877985478689275,1.9453000277280807e-05,0.03794604517558279,0.6298002,4.527361035873886e-06,1.6087521274884542,0.010000000000000002
nan,nan,nan,nan,0,2,2112,2112,False,0,44,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-08-14,1629101294,8.60566759109497,379.6879687309265,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,379.6879687309265,0,44,36b89_00000,[],[],22.555,2128.161,453.132,105.929,1.115,2112,2112,2112,622.0000000000013,434.99999999999625,543.5999999999979,466.1,10,8.616666666666667,61.36666666666665,"[622.0000000000013, 571.0000000000031, 441.9999999999953, 498.99999999998766, 617.9999999999981, 620.000000000004, 589.999999999998, 594.9999999999995, 434.99999999999625, 443.9999999999957]","[478, 477, 466, 446, 480, 477, 449, 460, 471, 457]",0.177526136712641,0.9789141818375192,0.038517813056783264,0.5549930157584229,0.0,0.0,5.684341886080802e-14,5.0000000000000016e-05,0.09115814603865147,0.00011082412675023079,0.10713210029837986,0.40727693,1.7768371000196716e-05,1.6084770421187082,0.010000000000000002
nan,nan,nan,nan,0,2,2160,2160,False,0,45,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-08-22,1629101302,8.551538944244385,388.2395076751709,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,388.2395076751709,0,45,36b89_00000,[],[],22.498,2133.49,453.366,105.875,1.11,2160,2160,2160,665.9999999999986,283.0000000000002,494.89999999999736,459.8,10,8.708333333333334,61.36666666666665,"[412.99999999999756, 597.9999999999965, 450.9999999999969, 407.9999999999962, 491.999999999995, 558.999999999996, 665.9999999999986, 283.0000000000002, 596.0000000000019, 482.9999999999949]","[457, 457, 464, 453, 447, 472, 490, 423, 476, 459]",0.1774478351543362,0.9787798205199291,0.03851225037404145,0.5549764339332821,0.0,0.0,2.842170943040401e-14,5.0000000000000016e-05,0.1116021062557896,3.7575264771779376e-05,0.1276545207326611,0.215019,3.435665886778831e-06,1.6089980443318685,0.010000000000000002
nan,nan,nan,nan,0,2,2208,2208,False,0,46,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-08-31,1629101311,8.45206880569458,396.6915764808655,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,396.6915764808655,0,46,36b89_00000,[],[],22.46,2137.133,453.872,105.757,1.105,2208,2208,2208,677.0000000000084,432.9999999999926,545.099999999998,459.4,10,8.891666666666667,61.37499999999999,"[565.9999999999966, 633.0000000000018, 587.000000000001, 677.0000000000084, 445.99999999999494, 449.9999999999923, 432.9999999999926, 498.99999999999676, 546.9999999999961, 612.9999999999992]","[427, 433, 469, 493, 458, 464, 455, 466, 467, 462]",0.1773809257524906,0.9783876663776365,0.038497851517576884,0.5548043987272555,0.0,0.0,1.4210854715202004e-14,5.0000000000000016e-05,0.240954049055775,0.0007198367267847062,0.25632463370760283,0.23584275,3.769246336939129e-05,1.6090417166550954,0.010000000000000002
nan,nan,nan,nan,0,2,2256,2256,False,0,47,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-08-39,1629101319,8.524049520492554,405.21562600135803,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,405.21562600135803,0,47,36b89_00000,[],[],22.455,2137.62,454.132,105.696,1.112,2256,2256,2256,650.9999999999974,306.9999999999987,521.5999999999983,457.1,10,8.608333333333333,61.31666666666666,"[306.9999999999987, 641.0000000000032, 587.9999999999982, 625.0000000000044, 650.9999999999974, 495.9999999999956, 489.9999999999941, 552.999999999997, 331.9999999999966, 532.9999999999975]","[443, 475, 444, 448, 477, 458, 456, 461, 449, 460]",0.17732720484368647,0.978282204634836,0.03849676029994375,0.5548147908650087,0.0,0.0,7.105427357601002e-15,5.0000000000000016e-05,0.20196563305022816,-0.00019446716954310734,0.21825131587684155,0.24354999,2.6261523214780405e-05,1.60912082195282,0.010000000000000002
nan,nan,nan,nan,0,2,2304,2304,False,0,48,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-08-48,1629101328,8.707861423492432,413.92348742485046,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,413.92348742485046,0,48,36b89_00000,[],[],22.395,2143.304,453.729,105.79,1.112,2304,2304,2304,676.9999999999991,459.9999999999966,581.0999999999987,472.3,10,8.492307692307692,61.3,"[516.9999999999965, 557.9999999999982, 567.9999999999926, 665.0000000000025, 542.9999999999967, 565.999999999993, 653.0000000000108, 604.0000000000013, 459.9999999999966, 676.9999999999991]","[464, 485, 453, 477, 469, 448, 481, 473, 449, 524]",0.17730974239604386,0.977977958027797,0.03849114997151311,0.5547395683899549,0.0,0.0,3.552713678800501e-15,5.0000000000000016e-05,0.13401956322292488,9.08981387813886e-05,0.15002168181041878,-0.27549335,3.067197305139935e-06,1.6093012273311615,0.010000000000000002
nan,nan,nan,nan,0,2,2352,2352,False,0,49,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-08-57,1629101337,8.47848129272461,422.4019687175751,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,422.4019687175751,0,49,36b89_00000,[],[],21.683,2213.724,454.21,105.678,1.101,2352,2352,2352,607.9999999999962,412.9999999999966,518.7999999999984,459.6,10,8.766666666666666,61.225,"[416.9999999999968, 445.99999999999534, 607.9999999999962, 496.9999999999955, 581.9999999999994, 587.0000000000045, 441.9999999999961, 412.9999999999966, 607.0000000000025, 589.0000000000001]","[482, 471, 464, 468, 463, 451, 440, 433, 468, 456]",0.1772419810189852,0.9776878900037896,0.03848611392803081,0.5546416744587174,0.0,0.0,1.7763568394002505e-15,5.0000000000000016e-05,0.11777814161032438,1.2698397040367126e-05,0.13385778373728197,-0.20336752,1.0617659628072336e-05,1.6092333853244782,0.010000000000000002
nan,nan,nan,nan,0,2,2400,2400,False,0,50,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-09-05,1629101345,8.540262460708618,430.9422311782837,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,430.9422311782837,0,50,36b89_00000,[],[],21.698,2212.153,452.812,106.004,1.113,2400,2400,2400,663.9999999999998,444.9999999999972,556.7999999999984,467.4,10,8.558333333333334,61.26666666666665,"[552.9999999999942, 451.99999999999676, 444.9999999999972, 571.9999999999942, 631.0000000000051, 575.0000000000013, 570.9999999999952, 663.9999999999998, 496.9999999999985, 608.0000000000016]","[465, 468, 474, 488, 463, 452, 470, 500, 435, 459]",0.17718405251548489,0.9771861962956863,0.03847207802549004,0.5544386158606436,0.0,0.0,8.881784197001252e-16,5.0000000000000016e-05,0.09952852077161273,-9.444275250037511e-05,0.11571496790274978,0.05528332,1.2406592790152142e-06,1.6091996808846791,0.010000000000000002
nan,nan,nan,nan,0,2,2448,2448,False,0,51,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-09-14,1629101354,8.52130651473999,439.4635376930237,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,439.4635376930237,0,51,36b89_00000,[],[],21.802,2201.598,453.093,105.939,1.13,2448,2448,2448,680.0000000000015,413.9999999999961,565.4999999999973,465.1,10,8.583333333333334,61.308333333333316,"[549.9999999999953, 665.9999999999981, 413.9999999999961, 680.0000000000015, 643.9999999999989, 628.999999999999, 543.9999999999937, 588.9999999999993, 421.99999999999613, 516.9999999999945]","[441, 487, 457, 456, 457, 451, 448, 463, 477, 514]",0.17712752054660047,0.9767604507543013,0.038460195702682984,0.5542844815080235,0.0,0.0,4.440892098500626e-16,5.0000000000000016e-05,0.3808909934014082,-6.525665521621704e-05,0.3970439481238524,-0.12970918,6.944302980605628e-05,1.608769969145457,0.010000000000000002
nan,nan,nan,nan,0,2,2496,2496,False,0,52,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-09-22,1629101362,8.674067974090576,448.13760566711426,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,448.13760566711426,0,52,36b89_00000,[],[],21.695,2212.524,452.5,106.077,1.134,2496,2496,2496,621.9999999999997,366.9999999999965,494.0999999999979,471.2,10,8.607692307692307,61.33076923076922,"[491.99999999999494, 366.9999999999965, 600.9999999999991, 479.999999999998, 385.99999999999943, 533.0000000000006, 403.9999999999962, 490.999999999995, 564.9999999999999, 621.9999999999997]","[476, 470, 458, 458, 473, 485, 457, 492, 480, 463]",0.17706197795109047,0.9764623651284212,0.038450056242786315,0.5542019548494118,0.0,0.0,2.220446049250313e-16,5.0000000000000016e-05,0.17105204140146574,0.00011427768816550573,0.1870248929907878,-0.074347645,7.60354311091227e-07,1.6087133566538492,0.010000000000000002
nan,nan,nan,nan,0,2,2544,2544,False,0,53,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-09-31,1629101371,8.455185890197754,456.592791557312,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,456.592791557312,0,53,36b89_00000,[],[],21.684,2213.656,451.368,106.343,1.132,2544,2544,2544,644.999999999999,341.99999999999704,529.199999999997,456.9,10,8.6,61.308333333333316,"[341.99999999999704, 479.99999999999335, 524.9999999999906, 584.9999999999941, 580.0000000000033, 416.9999999999984, 644.999999999999, 554.9999999999998, 569.9999999999948, 593.0000000000003]","[465, 428, 444, 473, 453, 473, 453, 446, 464, 470]",0.17703142557760193,0.9762901714099577,0.038444298985828,0.554139165739092,0.0,0.0,1.1102230246251565e-16,5.0000000000000016e-05,0.26945388739307724,7.699451719721159e-05,0.2854619910319646,0.18359679,9.64274218375749e-06,1.6085104902585348,0.010000000000000002
nan,nan,nan,nan,0,2,2592,2592,False,0,54,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-09-39,1629101379,8.535831451416016,465.128623008728,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,465.128623008728,0,54,36b89_00000,[],[],21.744,2207.542,454.218,105.676,1.135,2592,2592,2592,586.9999999999973,391.99999999999727,524.2999999999962,461.0,10,8.65,61.29166666666666,"[548.000000000001, 391.99999999999727, 504.99999999999295, 463.9999999999932, 568.9999999999925, 521.9999999999943, 571.9999999999956, 586.9999999999973, 522.9999999999984, 560.9999999999997]","[442, 446, 457, 445, 442, 479, 450, 462, 481, 506]",0.17699751442436543,0.9760504484245374,0.03843702619094182,0.5540816388360991,0.0,0.0,5.551115123125783e-17,5.0000000000000016e-05,0.4161641261540353,6.935109073917071e-05,0.4321780100464821,0.37550202,1.0917043888743668e-06,1.6083228607972464,0.010000000000000002
nan,nan,nan,nan,0,2,2640,2640,False,0,55,45e1e2814d1a47b2ba2f6b678ae199dc,2021-08-16_16-09-48,1629101388,8.534656286239624,473.66327929496765,2074,sjtuer-B560M-AORUS-PRO-AX,10.131.0.34,473.66327929496765,0,55,36b89_00000,[],[],21.79,2202.828,453.013,105.957,1.134,2640,2640,2640,646.0000000000022,292.9999999999989,482.99999999999693,463.4,10,8.575000000000001,61.31666666666666,"[318.9999999999999, 401.9999999999979, 580.9999999999922, 545.9999999999926, 437.9999999999969, 442.99999999999994, 292.9999999999989, 643.9999999999983, 517.9999999999911, 646.0000000000022]","[445, 456, 461, 468, 448, 446, 476, 492, 478, 464]",0.17696311555671898,0.9757997423812277,0.03842959760349539,0.553986956573917,0.0,0.0,2.7755575615628914e-17,5.0000000000000016e-05,0.2391397167618076,0.00012126021708051364,0.2550961520522833,-0.04181653,2.8585830649300684e-05,1.6077699959278107,0.010000000000000002
